mjd	boresight_ra	boresight_decl	rotation	band	exptime	seeing	sky	depth
61190.27385992954	234.3543363789974	9.819840060940601	160.0843732018527	y	30.0	1.2726102129891508	17.654575650559927	21.314156391298717
61190.2743044711	235.77557337588993	12.617906968634449	157.79428968999605	y	30.0	1.2984009849745393	17.652379035957566	21.28090104303311
61190.274749451295	238.6504398213843	12.593872801530043	155.60221606929778	y	30.0	1.2630754376787166	17.696561862897163	21.346524649960912
61190.27519936598	237.18642335670168	15.396108033648845	155.59119271270092	y	30.0	1.3305393975014976	17.625148343964614	21.227956739613276
61190.27564410317	240.10833483669214	15.356609131264646	153.2860067120311	y	30.0	1.364609137745669	17.704328446121565	21.254185389454303
61190.27609402748	241.53274633387795	12.547731810034639	153.26421217594725	y	30.0	1.303202061906753	17.735400226789487	21.342468067716325
61190.2765384414	243.03452465188502	15.296739648958859	150.8436163280088	y	30.0	1.3317878769613452	17.745053310881254	21.312870084628553
61190.276988375954	244.41841387472618	12.480343410920561	150.7769155621496	y	30.0	1.274982309814235	17.77599167526912	21.396338242887328
61190.27743257127	247.30264418105892	12.392071525003997	148.13958938471444	y	30.0	1.2483579552920585	17.81771211167511	21.44914540505072
61190.277877141685	248.88403470393462	15.119879104176428	145.54567820521234	y	30.0	1.2752111377054827	17.825654691337927	21.420095536007224
61190.27832059745	251.79933435954703	15.002589999176779	142.69590236296762	y	30.0	1.2511318847832238	17.862277949728757	21.467275047289476
61190.27877056569	253.04824995377237	12.153295424893972	142.42445119439174	y	30.0	1.2050713981364074	17.891584733846493	21.538634284336066
61190.27921426398	250.1805760876893	12.28305221249878	145.35410477426493	y	30.0	1.1489341127572736	17.85148769263531	21.562730728990754
61190.279659185966	248.6264039786463	9.553451210157961	148.11175377052712	y	30.0	1.1296046973993925	17.85571265461301	21.59054989741781
61190.28010322288	251.47440902317132	9.429760812930697	145.22850887215253	y	30.0	1.1096341607003846	17.896060643204336	21.636912059295735
61190.28054718738	254.31043850190878	9.283753405109032	142.18386900523438	y	30.0	1.0919773500584928	17.932122968442286	21.67828726641526
61190.280992156	255.90255575338304	12.00251888853866	139.35712138912126	y	30.0	1.1132872919436976	17.912871835901004	21.64008629465474
61190.28143685872	257.5984288880832	14.703899514873674	136.6235115943854	y	30.0	1.1372319171566188	17.92333894907999	21.612991791901802
61190.28188108818	260.4823249470604	14.518550760115437	133.41530931605905	y	30.0	1.121419051406757	17.954817907379905	21.649346612419606
61190.28232560773	263.36076005322707	14.30458148808736	130.10079687472447	y	30.0	1.1075940002349183	17.98412180956976	21.682106425767916
61190.28277043191	266.24368009802697	14.054073499311452	126.68154381222755	y	30.0	0.9829678028505747	18.01118676908667	21.829230632018355
61190.28322204153	261.56596708413946	11.637529773112224	132.84442263742616	y	30.0	0.9744841144266116	18.001080813072747	21.837278481940665
61190.28366651538	258.7418790366727	11.830645046676581	136.1603667117188	y	30.0	0.9884314186108445	17.966932858268798	21.799661731455195
61190.28411149847	257.1323800126233	9.116174899481491	138.98294506848464	y	30.0	0.9708998406504493	17.957186419863042	21.821626531675285
61190.28455598834	259.93946115874326	8.927709493460213	135.63352537367112	y	30.0	0.9579389934007505	17.990671556511224	21.857622711480534
61190.285000827105	262.73210086455543	8.719063688132637	132.14643752252533	y	30.0	0.946617713037404	18.02299019198538	21.89064844684314
61190.285446216134	261.1350077413067	6.012385109967422	135.09094368757349	y	30.0	0.9311985919660313	18.029271881957243	21.9176763416815
61190.285891490734	263.90224330094196	5.789360435007374	131.38705397389822	y	30.0	0.921113271950838	18.062621070208557	21.949515098716073
61190.28633717447	266.6599940307108	5.549928141970553	127.53628986134926	y	30.0	0.9612449730210365	18.094583394460173	21.921971595520354
61190.28678288138	265.2552384870517	2.887375111370914	130.26019581226026	y	30.0	0.9465980200801719	18.097943973902932	21.94569153655323
61190.287228846886	262.45362011424476	3.1065161767274825	134.33124216483495	y	30.0	0.9571284079937313	18.060915260891505	21.912020762274143
61190.28767418652	259.6612443967376	3.3184592677695353	138.17384851621583	y	30.0	0.9695327902428709	17.997740614710906	21.86305632888912
61190.2881189519	256.86648701234196	3.51602342079976	141.7903049111902	y	30.0	0.9839450229572254	17.956302280482078	21.821656329137703
61190.289901359305	258.2744610092123	0.649749973290772	141.45936844253114	z	30.0	1.037965825041127	18.325389166086797	22.428905481259783
61190.29034608994	255.4471107678501	0.8346893565645079	145.1521156738087	z	30.0	1.056706576662583	18.266031369382763	22.377978603892178
61190.29079124663	252.6198156068491	1.003816736619061	148.55735764990135	z	30.0	1.075632998902222	18.204173234730945	22.32588753502241
61190.29123675379	249.78850650190623	1.151324030767196	151.6919376172188	z	30.0	1.0972154180824145	18.139049454149156	22.26944901624302
61190.29168933729	254.06400986055735	3.6950689018868395	145.1812371296437	z	30.0	1.0906331034780874	18.20945657441944	22.31127830367281
61190.29213932059	252.7523144795889	6.565173538789534	145.1879708446874	z	30.0	1.1273791837364797	18.21456443153263	22.272443339029202
61190.29258495693	251.25194733483434	3.8522914713592624	148.3491506505155	z	30.0	1.1135205340300074	18.142183005534577	22.25259589256209
61190.29303033079	248.43081533539734	3.984778191595259	151.29895088823793	z	30.0	1.3280423830701118	18.075135531381775	22.02490116748438
61190.29348003426	247.1003322970182	6.82129152044528	151.00689533012408	z	30.0	1.3785296585578777	18.082916302551205	21.981706021109673
61190.29392541405	245.60309771789383	4.090002277732099	154.03740801785838	z	30.0	1.3628624942477476	18.04341475288262	21.976830802089673
61190.294371300835	242.7722212209475	4.166437945424106	156.5728454565449	z	30.0	1.4005570132472778	17.97779884170773	21.91017785576204
61190.2948165315	244.26351553225606	6.911099266142388	153.6399170366991	z	30.0	1.4203747661828092	17.985723914157667	21.896185869515158
61190.295262291555	241.42558077640518	6.974443506138393	156.09286421790114	z	30.0	1.4638545297929761	17.920172923230027	21.825496484386285
61190.29571216968	245.7702202088066	9.654188885639464	150.83048091803374	z	30.0	1.44564788979095	18.047658729566464	21.903976399135022
61190.29615765207	242.91015712785156	9.731352835016066	153.38439936869267	z	30.0	1.490476894505273	17.98372428526589	21.833444119583962
61190.29660335599	240.05127071582243	9.784784602976224	155.77501663655372	z	30.0	1.724153186962778	17.918265285667438	21.636119041379548
61190.29704923825	237.1980990806923	9.814285024451898	158.00636728279198	z	30.0	1.7901798439082155	17.851387544321927	21.554122046052232
61190.29749526164	234.3543363789974	9.819840060940601	160.0843732018527	z	30.0	1.866431611557544	17.776309568345948	21.462013845946434
61190.29793956622	235.77557337588993	12.617906968634449	157.79428968999605	z	30.0	1.9046365854172937	17.798941282454454	21.44605144568311
61190.298385409165	238.6504398213843	12.593872801530043	155.60221606929778	z	30.0	1.8330549581055853	17.868999086917135	21.53151407340684
61190.29883503886	237.18642335670168	15.396108033648845	155.59119271270092	z	30.0	1.9538030642071085	17.82193403966235	21.423031480237192
61190.29928071791	240.10833483669214	15.356609131264646	153.2860067120311	z	30.0	1.8778926971692167	17.89185096050584	21.510585545117088
61190.29973036152	241.53274633387795	12.547731810034639	153.26421217594725	z	30.0	1.777196284464082	17.929893278074466	21.602203541379424
61190.30017466554	243.03452465188502	15.296739648958859	150.8436163280088	z	30.0	1.8142765713734326	17.953800811923525	21.586592449977285
61190.300624326854	244.41841387472618	12.480343410920561	150.7769155621496	z	30.0	1.7232010404276612	17.98588221784989	21.669851848105345
61190.301069670844	247.30264418105892	12.392071525003997	148.13958938471444	z	30.0	1.6734699960273858	18.044512174830846	21.736521865380823
61190.30151421056	248.88403470393462	15.119879104176428	145.54567820521234	z	30.0	1.7076617347083025	18.068531770773333	21.72207455440095
61190.301958957905	251.79933435954703	15.002589999176779	142.69590236296762	z	30.0	1.662453838204186	18.127176358172548	21.785448337720446
61190.30240870049	253.04824995377237	12.153295424893972	142.42445119439174	z	30.0	1.5927859479938407	18.16094275859234	21.85682494785217
61190.30285353816	250.1805760876893	12.28305221249878	145.35410477426493	z	30.0	1.6365879090851392	18.096834831850348	21.790803496717217
61190.30329835726	248.6264039786463	9.553451210157961	148.11175377052712	z	30.0	1.6121900844742492	18.069827287733087	21.796852348227663
61190.30374364367	251.47440902317132	9.429760812930697	145.22850887215253	z	30.0	1.132435830238234	18.131512943170353	22.215201508040522
61190.30418865024	254.31043850190878	9.283753405109032	142.18386900523438	z	30.0	1.1072035359736978	18.194314154540074	22.274416297029376
61190.30463366994	255.90255575338304	12.00251888853866	139.35712138912126	z	30.0	1.127248163623656	18.186004852109768	22.247628058940244
61190.30507853647	257.5984288880832	14.703899514873674	136.6235115943854	z	30.0	1.1495756079289103	18.228997454008383	22.24361824242443
61190.3055223727	260.4823249470604	14.518550760115437	133.41530931605905	z	30.0	1.1263396421865444	18.281882717609243	22.295360328284552
61190.305965844425	263.36076005322707	14.30458148808736	130.10079687472447	z	30.0	1.1057148984622704	18.33265663569155	22.34346478440949
61190.306409653414	266.24368009802697	14.054073499311452	126.68154381222755	z	30.0	1.0872928514608615	18.381494319447206	22.388380688710747
61190.306860813056	261.56596708413946	11.637529773112224	132.84442263742616	z	30.0	1.0920898321204358	18.326392283188707	22.356796562782847
61190.30730476926	258.7418790366727	11.830645046676581	136.1603667117188	z	30.0	1.1150998282374258	18.270074784350232	22.303083412708283
61190.30774986547	257.1323800126233	9.116174899481491	138.98294506848464	z	30.0	1.0977404325218258	18.24333079073957	22.309878991016873
61190.30819438153	259.93946115874326	8.927709493460213	135.63352537367112	z	30.0	1.0767568660231666	18.300892864582384	22.36217472985694
61190.30863852527	262.73210086455543	8.719063688132637	132.14643752252533	z	30.0	1.0581494932439175	18.351940791835258	22.408825341472124
61190.309551025406	266.4527586309942	-7.522153705285232	158.25131285451235	z	30.0	0.9305423417467793	18.408782142676305	22.594984524578198
61190.30999897855	269.61153386049574	-7.444131509296808	154.2015626089579	z	30.0	0.9214206253115876	18.469867478519426	22.636579004254994
61190.31044806464	272.7829015988218	-7.3308439398471545	149.5128396178523	z	30.0	0.8818270585525966	18.553662920664852	22.725913811376394
61190.31089853555	275.9861692887416	-7.063359427114277	144.02823274053924	z	30.0	0.8761792453316557	18.628065841809075	22.76960153619237
61190.31134798762	273.92188404988093	-4.81209642623145	145.50004399970123	z	30.0	0.8908040901507391	18.578881467443864	22.725774724673528
61190.31179813982	277.1165389387154	-4.492206843783164	140.11315920706014	z	30.0	0.8857156574076346	18.625954553405155	22.75543863866694
61190.31224402221	278.2342945038721	-1.8789495469802318	136.6949992215566	z	30.0	0.8966719330046863	18.642231155058518	22.74831831412936
61190.312691914834	280.28257407230313	-3.8511968153914236	134.2315843590998	z	30.0	0.8838775238842878	18.684417938274763	22.786102593341653
61190.31313843718	279.1872557453825	-6.556958607291784	137.8401567218682	z	30.0	0.8739686508147321	18.66785705601982	22.791822461356652
61190.31359106354	282.32872558739643	-5.779502094321715	131.3200041367539	z	30.0	0.8730827296220465	18.68625769545939	22.80190200525994
61190.31403829695	284.3819316247714	-7.692707161744878	127.84009381340447	z	30.0	0.8639197312499003	18.72426617753047	22.832994495420014
61190.31449455948	281.26120527898166	-8.554949438619664	135.03851857719977	z	30.0	0.8642614588551429	18.687280081246527	22.814745607132885
61190.31494312198	280.1655918479757	-11.267751768987996	139.60154350659784	z	30.0	0.8567765726891179	18.66760619364183	22.815802608395103
61190.31540484322	283.3439393461686	-10.519884669066782	131.5510767916221	z	30.0	0.8554241796271982	18.725154955041155	22.845370384888245
61190.31586721532	286.44977944745193	-9.601471923715815	123.62582242188711	z	30.0	0.8560516420826276	18.741769461384955	22.852459026208344
61190.31632626241	289.4773163346663	-8.561138506003436	116.35001246004568	z	30.0	0.8584881368886543	18.789211565326358	22.871767775278904
61190.316775394844	288.53803987640134	-11.509554730174633	118.47039653889094	z	30.0	0.8490882293474886	18.77546091076253	22.87847678640834
61190.31724488009	285.4421603468291	-12.469050375883585	127.13740471410907	z	30.0	0.8481525028196127	18.74226008538639	22.86388668700623
61190.31771462894	282.2760723296017	-13.291494723538703	136.3202129462208	z	30.0	0.9394077429752622	18.686290998145562	22.725894302088424
61190.31817872152	279.05220356743905	-13.944920718943127	145.20348788772606	z	30.0	0.9430369880387418	18.66377871230189	22.710412013242628
61190.31863707895	275.7946523900178	-14.422140564921975	153.049317755272	z	30.0	0.9490950975238659	18.61526403331307	22.67931269754566
61190.319086726435	277.9251516726057	-16.604936977659328	152.07144136987426	z	30.0	0.938611447492093	18.612371812501355	22.691332120312154
61190.319551883484	281.18831162608075	-16.02827404641655	142.49374916752922	z	30.0	0.9343557277806085	18.684458934630857	22.731517278370195
61190.32002627177	284.40555258128	-15.291384625327868	131.90983917370562	z	30.0	0.9320487078515102	18.724690918483063	22.753827668596482
61190.320505642485	287.56146573885223	-14.411145540168937	121.46116569097194	z	30.0	0.9316253921826485	18.775671292876666	22.778829107796234
61190.321060100694	293.67947634126836	-12.342572623959487	104.38432554414108	z	30.0	0.9148287536817066	18.834473015641855	22.82615838701011
61190.32150977248	292.79268897417495	-15.324616566620165	104.43503657891632	z	30.0	0.9063678138130216	18.82176596563073	22.831278167593553
61190.32199737706	289.7062250365982	-16.350000630414385	114.09225404923309	z	30.0	0.9046254883473299	18.791672684567402	22.819190955490182
61190.322583208865	283.3490141544077	-18.084525826148823	138.5427014781186	z	30.0	0.9067690300819027	18.72231976397409	22.78308326867634
61190.32305684358	280.08622747716777	-18.746546140539486	150.5213603228208	z	30.0	0.9110254137624777	18.654640991138837	22.744905060055224
61190.32352310983	276.78606243657634	-19.259316061765396	160.39793691107369	z	30.0	0.9173502119113448	18.603410842149316	22.7118829307658
61190.32398914062	275.6349872155439	-21.91471035881234	170.21068316438686	z	30.0	0.9156979184594669	18.573732310194465	22.69974109348992
